,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.accept_rate,owner.profile_image,owner.display_name,owner.link,closed_date,closed_reason,accepted_answer_id,locked_date,migrated_to.other_site.styling.tag_background_color,migrated_to.other_site.styling.tag_foreground_color,migrated_to.other_site.styling.link_color,migrated_to.other_site.related_sites,migrated_to.other_site.markdown_extensions,migrated_to.other_site.site_state,migrated_to.other_site.high_resolution_icon_url,migrated_to.other_site.favicon_url,migrated_to.other_site.icon_url,migrated_to.other_site.audience,migrated_to.other_site.site_url,migrated_to.other_site.api_site_parameter,migrated_to.other_site.logo_url,migrated_to.other_site.name,migrated_to.other_site.site_type,migrated_to.on_date,migrated_to.question_id,migrated_to.other_site.launch_date,migrated_to.other_site.open_beta_date,migrated_to.other_site.closed_beta_date,migrated_to.other_site.twitter_account
579,"['javascript', 'css']",False,17,0,0,1662329335,1662329335,,73603122,CC BY-SA 4.0,https://stackoverflow.com/questions/73603122/blur-part-of-svg-overlay,Blur part of SVG overlay,1820,1079641,registered,57.0,https://i.stack.imgur.com/P7SUG.jpg?s=256&g=1,DemCodeLines,https://stackoverflow.com/users/1079641/demcodelines,,,,,,,,,,,,,,,,,,,,,,,,,
580,"['python', 'pandas', 'dataframe', 'replace']",True,48,1,0,1662329315,1662297920,1662300317.0,73599770,CC BY-SA 4.0,https://stackoverflow.com/questions/73599770/replacing-values-in-pandas-dataframe-using-nested-loop-based-on-conditions,Replacing values in pandas dataframe using nested loop based on conditions,31,16761685,registered,,https://www.gravatar.com/avatar/baa6e9b4e1039f09b95435dd1a16675a?s=256&d=identicon&r=PG&f=1,jess,https://stackoverflow.com/users/16761685/jess,,,73600212.0,,,,,,,,,,,,,,,,,,,,,,
581,"['r', 'shiny', 'rstudio', 'apple-m1', 'shiny-reactivity']",False,20,0,0,1662329306,1662328886,1662329306.0,73603095,CC BY-SA 4.0,https://stackoverflow.com/questions/73603095/r-studio-shiny-crashes-imac-m1,R Studio Shiny Crashes (iMac M1),9,17431143,registered,,https://lh3.googleusercontent.com/a-/AOh14GgAH8TCbsv3m8KgR7GH1SFJgXREr2HCv6eIcqYd=k-s256,Daniel AG,https://stackoverflow.com/users/17431143/daniel-ag,,,,,,,,,,,,,,,,,,,,,,,,,
582,"['string', 'bash', 'sed']",False,32,0,-1,1662329258,1662328679,1662329258.0,73603077,,https://stackoverflow.com/questions/73603077/sed-appending-text-on-match,sed appending text on match,1,19910101,registered,,https://www.gravatar.com/avatar/aadf7c8e233ab9a2a0149ab5f5702889?s=256&d=identicon&r=PG,Birk Johannessen,https://stackoverflow.com/users/19910101/birk-johannessen,1662344435.0,Needs more focus,,,,,,,,,,,,,,,,,,,,,,,
583,"['algorithm', 'google-apps-script', 'binary', 'logarithm']",True,42,1,0,1662329234,1662316070,,73601853,CC BY-SA 4.0,https://stackoverflow.com/questions/73601853/using-binary-number-sequence-to-determine-which-boxes-are-filled,Using binary number sequence to determine which boxes are filled,653,4099724,registered,,https://www.gravatar.com/avatar/4f798e80f830a09f82831a1c7806cda6?s=256&d=identicon&r=PG&f=1,mortpiedra,https://stackoverflow.com/users/4099724/mortpiedra,,,,,,,,,,,,,,,,,,,,,,,,,
584,['stack-overflow'],False,9,0,0,1662329179,1662329179,,73603111,,https://stackoverflow.com/questions/73603111/how-can-i-get-a-deleted-question-reconsidered,How can I get a deleted question reconsidered,11,1631538,registered,,https://www.gravatar.com/avatar/64521f01496aed850d614a109541289b?s=256&d=identicon&r=PG,tbrowder,https://stackoverflow.com/users/1631538/tbrowder,1662329411.0,Not suitable for this site,,1662329411.0,#F7FDFF,#566E76,#4E82C2,"[{'relation': 'parent', 'api_site_parameter': 'stackoverflow', 'site_url': 'https://stackoverflow.com', 'name': 'Stack Overflow'}, {'relation': 'chat', 'site_url': 'https://chat.stackoverflow.com/', 'name': 'Meta Stack Overflow Chat'}]",['Prettify'],linked_meta,https://meta.stackoverflow.com/Content/Sites/stackoverflowmeta/Img/apple-touch-icon@2.png,https://meta.stackoverflow.com/Content/Sites/stackoverflowmeta/Img/favicon.ico,https://meta.stackoverflow.com/Content/Sites/stackoverflowmeta/Img/apple-touch-icon.png,professional and enthusiast programmers,https://meta.stackoverflow.com,meta.stackoverflow,https://meta.stackoverflow.com/Content/Sites/stackoverflowmeta/Img/logo.png,Meta Stack Overflow,meta_site,1662329411.0,420200.0,,,,
585,"['typescript', 'firebase', 'google-cloud-functions', 'npm-install']",False,27,0,0,1662329172,1662329172,,73603110,CC BY-SA 4.0,https://stackoverflow.com/questions/73603110/how-to-fix-eresolve-could-not-resolve-when-deploying-firebase-functions,How to fix &quot;ERESOLVE could not resolve&quot; when deploying firebase functions,316,8157027,registered,,https://www.gravatar.com/avatar/1ee53896094fb91ce1195b5294436b65?s=256&d=identicon&r=PG&f=1,Tony Bai,https://stackoverflow.com/users/8157027/tony-bai,,,,,,,,,,,,,,,,,,,,,,,,,
586,"['fingerprint', 'ecdsa', 'webauthenticator']",False,10,0,0,1662329162,1662328387,1662329162.0,73603051,CC BY-SA 4.0,https://stackoverflow.com/questions/73603051/webauthn-using-algorithm-47-es256k-for-publickey-fails,WebAuthn: using algorithm -47 (ES256K) for PublicKey fails,6786,1477299,registered,60.0,https://i.stack.imgur.com/rQIK0.jpg?s=256&g=1,rlib,https://stackoverflow.com/users/1477299/rlib,,,,,,,,,,,,,,,,,,,,,,,,,
587,"['python', 'apache-kafka', 'streaming', 'apache-flink']",False,14,0,0,1662329147,1662329147,,73603108,CC BY-SA 4.0,https://stackoverflow.com/questions/73603108/error-in-python-flink-program-with-kafka-consumer,error in python flink program with kafka consumer,1,19918476,registered,,https://lh3.googleusercontent.com/a-/AFdZucrbjbPkt0NTe_N_uqnJTh6eTZjA_zCoWZxlx_80zQ8=k-s256,Hugo Manuel Fajardo,https://stackoverflow.com/users/19918476/hugo-manuel-fajardo,,,,,,,,,,,,,,,,,,,,,,,,,
588,"['javascript', 'html', 'model-view-controller']",False,19,1,0,1662329006,1662323847,,73602677,CC BY-SA 4.0,https://stackoverflow.com/questions/73602677/add-event-handlers-every-time-a-div-changes,add event handlers every time a div changes,9,9849418,registered,,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256,Louis Marie,https://stackoverflow.com/users/9849418/louis-marie,,,,,,,,,,,,,,,,,,,,,,,,,
589,"['html', 'css']",False,20,0,-1,1662328992,1662328992,,73603102,,https://stackoverflow.com/questions/73603102/why-is-doesnt-my-input-text-box-not-show-up,Why is doesn&#39;t my input text box not show up?,1,18339174,registered,,https://i.stack.imgur.com/8UQa2.gif?s=256&g=1,jaybear,https://stackoverflow.com/users/18339174/jaybear,1662331667.0,Not suitable for this site,,,,,,,,,,,,,,,,,,,,,,,
590,"['laravel', 'docker', 'nginx', 'websocket', 'pusher-js']",False,36,1,0,1662328975,1662295929,1662328975.0,73599557,CC BY-SA 4.0,https://stackoverflow.com/questions/73599557/laravel-websockets-with-nginx,Laravel websockets with nginx,2016,2158784,registered,93.0,https://www.gravatar.com/avatar/f287ad521ca7fb6ee7dc9b90787b02df?s=256&d=identicon&r=PG,Daniel Katz,https://stackoverflow.com/users/2158784/daniel-katz,,,,,,,,,,,,,,,,,,,,,,,,,
591,"['php', 'wordpress', 'foreach', 'advanced-custom-fields']",True,17,1,0,1662328956,1662323323,,73602636,CC BY-SA 4.0,https://stackoverflow.com/questions/73602636/acf-repeater-while-loop-foreach,ACF repeater while loop + foreach,395,3972920,registered,52.0,https://graph.facebook.com/100006021312707/picture?type=large,Julia Galden,https://stackoverflow.com/users/3972920/julia-galden,,,73602674.0,,,,,,,,,,,,,,,,,,,,,,
592,"['android', 'kotlin', 'navigation-drawer', 'android-vectordrawable']",False,16,0,0,1662328878,1662328878,,73603094,CC BY-SA 4.0,https://stackoverflow.com/questions/73603094/navigation-drawer-with-imageview,Navigation Drawer with ImageView,65,7851519,registered,,https://www.gravatar.com/avatar/bd6c877b51fa9a86754f538197283ff8?s=256&d=identicon&r=PG&f=1,speedflow,https://stackoverflow.com/users/7851519/speedflow,,,,,,,,,,,,,,,,,,,,,,,,,
593,"['reactjs', 'model-view-controller', '3d', '3d-model']",False,8,0,0,1662328853,1662328853,,73603093,CC BY-SA 4.0,https://stackoverflow.com/questions/73603093/onclick-button-handling-with-react-and-google-3d-model-viewer,onclick button handling with react and google 3D model viewer,1,19324673,registered,,https://lh3.googleusercontent.com/a-/AOh14GgOnhHmE3qhK0yMqDH2M0vvhozdz3ajCbyiDcTpdA=k-s256,amath sow,https://stackoverflow.com/users/19324673/amath-sow,,,,,,,,,,,,,,,,,,,,,,,,,
594,"['javascript', 'express', 'post']",True,25,3,-1,1662328821,1662327746,,73602997,CC BY-SA 4.0,https://stackoverflow.com/questions/73602997/how-to-access-post-data-in-express-js,How to access POST data in express js?,141,11472493,registered,,https://lh5.googleusercontent.com/-aIchI3j3ZnQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rehnSSFTsSTUdf_qQH8GiGbCoGg5A/mo/photo.jpg?sz=256,Trevor Blythe,https://stackoverflow.com/users/11472493/trevor-blythe,,,73603009.0,,,,,,,,,,,,,,,,,,,,,,
595,"['java', 'black-box']",False,22,0,-2,1662328814,1662328740,1662328814.0,73603082,,https://stackoverflow.com/questions/73603082/why-the-class-entry-point-of-a-java-project-to-find-tree-width-doesnt-work,Why the class (entry point) of a Java project to find TREE-WIDTH doesn`t work?,1,17196545,registered,,https://www.gravatar.com/avatar/2e18c8051d2b31777a60ad62ae15235a?s=256&d=identicon&r=PG,daniil-svetashov,https://stackoverflow.com/users/17196545/daniil-svetashov,1662329658.0,Needs more focus,,,,,,,,,,,,,,,,,,,,,,,
596,"['c++', 'clang-format']",False,19,0,0,1662328809,1662327699,1662328809.0,73602991,CC BY-SA 4.0,https://stackoverflow.com/questions/73602991/is-it-possible-to-set-specific-options-to-be-applied-on-specific-file-extensions,Is it possible to set specific options to be applied on specific file extensions in the same .clang-format file,31,14745345,registered,,https://www.gravatar.com/avatar/a9435edaf39b870bbe943c7c6edad061?s=256&d=identicon&r=PG&f=1,0x4d6f652e51,https://stackoverflow.com/users/14745345/0x4d6f652e51,,,,,,,,,,,,,,,,,,,,,,,,,
597,['javascript'],False,10,0,-1,1662328808,1662328808,,73603089,CC BY-SA 4.0,https://stackoverflow.com/questions/73603089/disable-bfcache-for-specific-javascript-files,Disable BFCache for specific javascript files,4379,984349,registered,60.0,https://i.stack.imgur.com/RELEt.png?s=256&g=1,Claudio Ferraro,https://stackoverflow.com/users/984349/claudio-ferraro,,,,,,,,,,,,,,,,,,,,,,,,,
598,"['linux', 'uwsgi', 'systemd', 'boot', 'systemctl']",False,11,1,0,1662328757,1662321368,,73602412,CC BY-SA 4.0,https://stackoverflow.com/questions/73602412/starting-uwsgi-with-systemd-fails,Starting uwsgi with systemd fails -,19,12719425,registered,,https://www.gravatar.com/avatar/f47c52198fd08b8c8f2a70020528efc8?s=256&d=identicon&r=PG&f=1,Peter S,https://stackoverflow.com/users/12719425/peter-s,,,,,,,,,,,,,,,,,,,,,,,,,
599,"['linux', 'bash']",True,41,3,-1,1662328738,1662321437,,73602419,CC BY-SA 4.0,https://stackoverflow.com/questions/73602419/process-two-commands-into-variables-simultaneously,Process two commands into variables simultaneously,5,15361696,registered,,https://www.gravatar.com/avatar/f5f9786a3f87ac0cbf7b47d4ae40ecb1?s=256&d=identicon&r=PG&f=1,Macley,https://stackoverflow.com/users/15361696/macley,,,,,,,,,,,,,,,,,,,,,,,,,
600,"['github', 'architecture', 'serverless', 'metrics', 'software-quality']",False,12,0,0,1662328714,1662328714,,73603081,CC BY-SA 4.0,https://stackoverflow.com/questions/73603081/how-can-i-compare-serverless-with-monolithic-projects,How can I compare serverless with monolithic projects?,1,19361846,registered,,https://lh3.googleusercontent.com/a/AATXAJzb_7iw__YyA39SxBuOv-F0cqU3xYYk_HXrlJ_9=k-s256,Fernanda Almeida,https://stackoverflow.com/users/19361846/fernanda-almeida,,,,,,,,,,,,,,,,,,,,,,,,,
601,"['java', 'spring', 'spring-boot', 'spring-tool-suite', 'sts']",False,9,0,0,1662328695,1662292243,1662328695.0,73599135,CC BY-SA 4.0,https://stackoverflow.com/questions/73599135/in-spring-tool-suite-the-web-application-root-appears-to-have-started-a-thre,In Spring Tool Suite - The web application [ROOT] appears to have started a thread named [HikariPool-1 housekeeper] but has failed to stop it,1,19915786,registered,,https://lh3.googleusercontent.com/a/AItbvmlmYx2BZHPuzmv-muHtdEKIgHjurV6BvEfxMhN0=k-s256,Krati Vaishnao,https://stackoverflow.com/users/19915786/krati-vaishnao,,,,,,,,,,,,,,,,,,,,,,,,,
602,['javascript'],True,47,3,1,1662328690,1662326206,1662327220.0,73602874,CC BY-SA 4.0,https://stackoverflow.com/questions/73602874/move-line-of-text-to-the-top-bottom-based-on-specific-keyword,Move line of text to the top/bottom based on specific keyword,119,4131814,registered,,https://www.gravatar.com/avatar/53d17f0837866707f1cfa3eb11db3a13?s=256&d=identicon&r=PG,Cake Princess,https://stackoverflow.com/users/4131814/cake-princess,,,,,,,,,,,,,,,,,,,,,,,,,
603,"['visual-studio', 'visual-c++', 'yacc']",False,17,0,0,1662328685,1662328685,,73603078,CC BY-SA 4.0,https://stackoverflow.com/questions/73603078/msvc-complains-about-double-in-an-enum-while-unixen-do-not,MSVC complains about &quot;DOUBLE&quot; in an enum while Unixen do not,8746,1469457,registered,65.0,https://www.gravatar.com/avatar/72853d2b57e37aab89afe61af4f74c62?s=256&d=identicon&r=PG,Maury Markowitz,https://stackoverflow.com/users/1469457/maury-markowitz,,,,,,,,,,,,,,,,,,,,,,,,,
604,"['reactjs', 'antd']",False,26,0,0,1662328673,1662326532,1662328673.0,73602900,CC BY-SA 4.0,https://stackoverflow.com/questions/73602900/ant-design-default-value-not-changing,Ant design default Value not changing,391,17175848,registered,,https://lh3.googleusercontent.com/a/AATXAJwOwZWBRaHhIIHMrZZraO4GKOYtezEZzfav2tx0=k-s256,Arsene Wenger,https://stackoverflow.com/users/17175848/arsene-wenger,,,,,,,,,,,,,,,,,,,,,,,,,
605,"['html', 'css', 'image', 'svg']",False,19,0,0,1662328673,1662328655,1662328673.0,73603074,CC BY-SA 4.0,https://stackoverflow.com/questions/73603074/fixed-border-radius-for-svg,Fixed border radius for SVG,1,19918542,registered,,https://i.stack.imgur.com/SMMgI.png?s=256&g=1,Dimigia,https://stackoverflow.com/users/19918542/dimigia,,,,,,,,,,,,,,,,,,,,,,,,,
606,['azure-pipelines'],False,11,0,0,1662328656,1662328045,1662328656.0,73603022,CC BY-SA 4.0,https://stackoverflow.com/questions/73603022/azure-pipeline-not-able-to-autogenerate-stage-or-job-name-when-variable-groups-a,Azure-pipeline not able to autogenerate stage or job name when variable-groups are used,1,19918505,registered,,https://www.gravatar.com/avatar/83b736b3d536d6f006340ccfff62f41c?s=256&d=identicon&r=PG,Hari,https://stackoverflow.com/users/19918505/hari,,,,,,,,,,,,,,,,,,,,,,,,,
607,['r'],False,17,0,0,1662328554,1662328554,,73603066,CC BY-SA 4.0,https://stackoverflow.com/questions/73603066/access-denied-when-trying-to-change-the-cran-repo,Access denied when trying to change the CRAN repo,21,16322880,registered,,https://www.gravatar.com/avatar/310f139272fd8c509a470fce28cedb05?s=256&d=identicon&r=PG&f=1,lemond_2021,https://stackoverflow.com/users/16322880/lemond-2021,,,,,,,,,,,,,,,,,,,,,,,,,
608,"['flutter', 'firebase', 'firebase-authentication', 'firebase-cloud-messaging']",False,17,0,-2,1662328508,1662328508,,73603062,CC BY-SA 4.0,https://stackoverflow.com/questions/73603062/how-to-do-message-notifications-on-flutter,How to do message notifications on flutter?,103,18030965,registered,,https://lh3.googleusercontent.com/a/AATXAJyjqy1mqqhHibV20On047NFo5tSfMY1SUOUv0U0=k-s256,Jack Duffy,https://stackoverflow.com/users/18030965/jack-duffy,,,,,,,,,,,,,,,,,,,,,,,,,
609,['javascript'],False,7,0,-1,1662328498,1662328498,,73603061,CC BY-SA 4.0,https://stackoverflow.com/questions/73603061/the-import-and-in-the-route-the-module-contact-to-be-imported-by-a-parameter,"the IMPORT and in the ROUTE the module &quot;Contact&quot; to be imported, by a parameter",1,19918489,registered,,https://lh3.googleusercontent.com/a-/AFdZucoC1NwwmydvBpfhJ8jdulcngWrS1ygpZSoR-CJAlw=k-s256,Lucas -PE,https://stackoverflow.com/users/19918489/lucas-pe,,,,,,,,,,,,,,,,,,,,,,,,,
610,"['java', 'android', 'android-studio', 'admob', 'ads']",False,32,0,1,1662328486,1662327504,1662328486.0,73602972,CC BY-SA 4.0,https://stackoverflow.com/questions/73602972/is-it-a-good-practice-to-use-recursion-to-reload-an-ad-using-admob-if-it-fails-w,Is it a good practice to use recursion to reload an ad using Admob if it fails when it is loaded?,57,19650731,registered,,https://www.gravatar.com/avatar/ab4501aded42974b092eded65efbc26d?s=256&d=identicon&r=PG,Eldestornillador,https://stackoverflow.com/users/19650731/eldestornillador,,,,,,,,,,,,,,,,,,,,,,,,,
611,"['java', 'android', 'android-studio']",False,24,0,-1,1662328356,1662322949,1662328356.0,73602589,CC BY-SA 4.0,https://stackoverflow.com/questions/73602589/adding-automatically-folders-problem-in-android-studio,Adding automatically folders problem in Android Studio,1,19918160,registered,,https://lh3.googleusercontent.com/a-/AFdZucqZfc312I-f_jbqCNY_t7c4I284I_HwNYgJ8-SRHg=k-s256,Azzeddine Jaoui,https://stackoverflow.com/users/19918160/azzeddine-jaoui,,,,,,,,,,,,,,,,,,,,,,,,,
612,"['flutter', 'firebase', 'push-notification', 'notifications', 'firebase-cloud-messaging']",False,14,0,0,1662328307,1662328307,,73603046,CC BY-SA 4.0,https://stackoverflow.com/questions/73603046/which-is-best-practice-for-flutter-push-notifications,which is best practice for flutter push notifications?,323,12813170,registered,,https://www.gravatar.com/avatar/fec8581b22a7f62d94868c6fa3e2d96b?s=256&d=identicon&r=PG&f=1,ialyzaafan,https://stackoverflow.com/users/12813170/ialyzaafan,,,,,,,,,,,,,,,,,,,,,,,,,
613,"['javascript', 'arrays', 'dom-events', 'typeerror', 'addeventlistener']",False,33,4,0,1662328235,1662304910,1662305322.0,73600574,CC BY-SA 4.0,https://stackoverflow.com/questions/73600574/how-can-i-make-a-style-event-with-addeventlistener-to-multiple-nodes,How can I make a style event with addEventListener to multiple Nodes,3,19670637,registered,,https://lh3.googleusercontent.com/a-/AOh14GgeW8DZIU0y2D9iEyF_7o-HSU6jMhjyj17KLImLyw=k-s256,Alberto Licea,https://stackoverflow.com/users/19670637/alberto-licea,,,,,,,,,,,,,,,,,,,,,,,,,
614,"['java', 'spring-boot', 'spring-mvc', 'thymeleaf']",False,12,0,0,1662328227,1662328227,,73603041,CC BY-SA 4.0,https://stackoverflow.com/questions/73603041/html-form-handling-in-thymeleaf-and-spring-boot,html form handling in thymeleaf and spring boot,23,15637962,registered,,https://lh5.googleusercontent.com/-8krs8g-mI20/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclnX_r3NbZ-Nch7T03pxhXPNdTg_g/s96-c/photo.jpg?sz=256,michaele1280,https://stackoverflow.com/users/15637962/michaele1280,,,,,,,,,,,,,,,,,,,,,,,,,
615,"['python', 'pandas', 'vaex']",False,13,0,0,1662328211,1662328211,,73603040,CC BY-SA 4.0,https://stackoverflow.com/questions/73603040/calculation-on-every-dataset-entry-in-vaex,Calculation on every dataset entry in Vaex,1621,6569899,registered,,https://www.gravatar.com/avatar/0e3c4e8b69dad8a1905bc3ff94b4e0f5?s=256&d=identicon&r=PG&f=1,afriedman111,https://stackoverflow.com/users/6569899/afriedman111,,,,,,,,,,,,,,,,,,,,,,,,,
616,"['complex-event-processing', 'esper']",False,18,0,0,1662328184,1662315851,1662328184.0,73601831,CC BY-SA 4.0,https://stackoverflow.com/questions/73601831/infinite-loop-when-inserting-and-selecting-from-same-esper-window,Infinite loop when inserting and selecting from same Esper window,1295,465342,registered,53.0,https://www.gravatar.com/avatar/3eb186a194d58a401d51b41991875fe6?s=256&d=identicon&r=PG,user465342,https://stackoverflow.com/users/465342/user465342,,,,,,,,,,,,,,,,,,,,,,,,,
617,"['godot', 'gdscript']",False,26,0,0,1662328178,1662326836,1662328178.0,73602922,CC BY-SA 4.0,https://stackoverflow.com/questions/73602922/godot-how-to-calculate-an-angle-with-multitouch-and-smoothly-add-it-to-camera-r,Godot: How to calculate an angle with multitouch and smoothly add it to camera rotation,1,19758907,registered,,https://www.gravatar.com/avatar/6fdc2864ccc3b186891180f87dbc2a2e?s=256&d=identicon&r=PG,makegamesordietrying,https://stackoverflow.com/users/19758907/makegamesordietrying,,,,,,,,,,,,,,,,,,,,,,,,,
