,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,last_edit_date,closed_date,closed_reason,owner.accept_rate,accepted_answer_id,migrated_from.other_site.styling.tag_background_color,migrated_from.other_site.styling.tag_foreground_color,migrated_from.other_site.styling.link_color,migrated_from.other_site.related_sites,migrated_from.other_site.markdown_extensions,migrated_from.other_site.launch_date,migrated_from.other_site.open_beta_date,migrated_from.other_site.closed_beta_date,migrated_from.other_site.site_state,migrated_from.other_site.high_resolution_icon_url,migrated_from.other_site.twitter_account,migrated_from.other_site.favicon_url,migrated_from.other_site.icon_url,migrated_from.other_site.audience,migrated_from.other_site.site_url,migrated_from.other_site.api_site_parameter,migrated_from.other_site.logo_url,migrated_from.other_site.name,migrated_from.other_site.site_type,migrated_from.on_date,migrated_from.question_id,locked_date,migrated_to.other_site.aliases,migrated_to.other_site.styling.tag_background_color,migrated_to.other_site.styling.tag_foreground_color,migrated_to.other_site.styling.link_color,migrated_to.other_site.related_sites,migrated_to.other_site.markdown_extensions,migrated_to.other_site.launch_date,migrated_to.other_site.open_beta_date,migrated_to.other_site.closed_beta_date,migrated_to.other_site.site_state,migrated_to.other_site.high_resolution_icon_url,migrated_to.other_site.twitter_account,migrated_to.other_site.favicon_url,migrated_to.other_site.icon_url,migrated_to.other_site.audience,migrated_to.other_site.site_url,migrated_to.other_site.api_site_parameter,migrated_to.other_site.logo_url,migrated_to.other_site.name,migrated_to.other_site.site_type,migrated_to.on_date,migrated_to.question_id
1295,"['sql', 'google-data-studio']",False,24,0,-1,1662225488,1662224982,73594067,CC BY-SA 4.0,https://stackoverflow.com/questions/73594067/how-do-i-fix-error-select-list-expression-references-column-which-is-neither-gro,how do i fix error SELECT list expression references column which is neither grouped nor aggregated at?,1,19911890,registered,https://lh3.googleusercontent.com/a-/AFdZucpQQKCuIOh4R6mpesVWQFWSN4eEybMVhO2pINk3kg=k-s256,Laura Farr,https://stackoverflow.com/users/19911890/laura-farr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,"['python', 'regex']",True,60,5,1,1662225477,1662167839,73589058,CC BY-SA 4.0,https://stackoverflow.com/questions/73589058/get-tictok-id-from-url-regex-issue,Get tictok id from Url Regex issue,65,2974907,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,user2974907,https://stackoverflow.com/users/2974907/user2974907,1662225477.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,"['javascript', 'node.js', 'express', 'header']",False,30,1,0,1662225476,1662217311,73593227,CC BY-SA 4.0,https://stackoverflow.com/questions/73593227/how-send-jwt-token-in-headers-using-express,How send JWT token in headers using express?,9,15966060,registered,https://lh4.googleusercontent.com/-HLO408prcus/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmBiW6dfNtIDiEkS683Z_KhYzDr6A/s96-c/photo.jpg?sz=256,Vinicius Pinto,https://stackoverflow.com/users/15966060/vinicius-pinto,1662218048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,"['button', 'onclick', 'click']",False,7,0,0,1662225455,1662225455,73594117,CC BY-SA 4.0,https://stackoverflow.com/questions/73594117/priting-individual-row-data-by-generating-button-for-evrey-row,Priting Individual Row data by generating button for evrey row,1,7309549,registered,https://lh4.googleusercontent.com/-Idsdezyq4mw/AAAAAAAAAAI/AAAAAAAAAD0/y7vjr3LAqRU/photo.jpg?sz=256,Yashunandan Sureka,https://stackoverflow.com/users/7309549/yashunandan-sureka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,"['ios', 'swift', 'xcode', 'async-await', 'concurrency']",False,36,0,1,1662225452,1662225452,73594116,CC BY-SA 4.0,https://stackoverflow.com/questions/73594116/understanding-why-an-async-function-that-returns-almost-immediately-puts-system,Understanding why an async function that returns almost immediately puts system in a bad state in Swift,2362,7946143,registered,https://lh3.googleusercontent.com/-Xo_YEJj7jxw/AAAAAAAAAAI/AAAAAAAACKA/L73gRGc0l1s/photo.jpg?sz=256,Parth Tamane,https://stackoverflow.com/users/7946143/parth-tamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,"['android', 'android-view']",False,14,0,0,1662225446,1662225446,73594114,CC BY-SA 4.0,https://stackoverflow.com/questions/73594114/how-to-get-screen-resolution-of-a-device-in-non-activity-class,How to get screen resolution of a device in non activity class?,1317,4732846,registered,https://lh6.googleusercontent.com/-RrKIKN_QEQo/AAAAAAAAAAI/AAAAAAAAAM0/FqRFit4Rgjs/photo.jpg?sz=256,AndroidDev,https://stackoverflow.com/users/4732846/androiddev,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,"['flutter', 'dart']",False,29,1,1,1662225444,1662198206,73591204,CC BY-SA 4.0,https://stackoverflow.com/questions/73591204/is-there-any-way-for-a-constructor-to-require-certain-values-egg-non-negative-i,Is there any way for a constructor to require certain values egg. non-negative ints,189,5726956,registered,https://www.gravatar.com/avatar/200082ff80f31a0cc779fd67eceecc29?s=256&d=identicon&r=PG&f=1,Blye,https://stackoverflow.com/users/5726956/blye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,"['react-redux', 'redux-toolkit', 'react-tsx']",True,14,1,1,1662225411,1662191125,73590524,CC BY-SA 4.0,https://stackoverflow.com/questions/73590524/react-redux-toolkit-ts-cant-access-class-methods-from-my-state-objects,React Redux Toolkit TS - Can&#39;t access class methods from my state objects,1779,2184601,registered,https://www.gravatar.com/avatar/d53f5657b8b1959ab3b79dd78bf1aa38?s=256&d=identicon&r=PG,ohthepain,https://stackoverflow.com/users/2184601/ohthepain,,,,64.0,73594105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,"['flutter', 'firebase', 'google-chrome']",False,13,0,0,1662225397,1662225397,73594103,CC BY-SA 4.0,https://stackoverflow.com/questions/73594103/flutter-firebase-didnt-run-chrome,flutter firebase didn&#39;t run chrome,41,11563594,registered,https://www.gravatar.com/avatar/56329bd715523bb71053f0c09a5f4ed0?s=256&d=identicon&r=PG,M.Shahzad,https://stackoverflow.com/users/11563594/m-shahzad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,"['php', 'laravel-8']",False,15,1,0,1662225310,1662221835,73593732,CC BY-SA 4.0,https://stackoverflow.com/questions/73593732/whats-wrong-with-this-problem-in-laravel,Whats wrong with this problem in laravel?,1,19458391,registered,https://graph.facebook.com/3195764157339292/picture?type=large,Mabbun Samuell Dave Yanga,https://stackoverflow.com/users/19458391/mabbun-samuell-dave-yanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,"['android', 'gradle', 'android-gradle-plugin']",False,11,0,-1,1662225273,1662225273,73594097,CC BY-SA 4.0,https://stackoverflow.com/questions/73594097/advanced-httpurlconnection-from-github-causes-android-studio-gradle-files-to-fai,Advanced-HttpURLConnection from GitHub causes Android Studio gradle files to fail to compile successfully,1,19055499,registered,https://lh3.googleusercontent.com/a-/AOh14GgKCO5Mn27hKY_T_GRrkLWoxvqjZq6U0ID9QnuXJQ=k-s256,Charlie Olee,https://stackoverflow.com/users/19055499/charlie-olee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,"['ms-access', 'vba7']",False,33,0,0,1662225240,1662214781,73592926,CC BY-SA 4.0,https://stackoverflow.com/questions/73592926/getting-an-error-message-when-trying-to-split-database,Getting an error message when trying to &quot;Split Database&quot;,1,19901237,registered,https://lh3.googleusercontent.com/a/AItbvmkjfdszNkPend5Iwe9H5qOuSHf9xUhjJ7Cym-3j=k-s256,Robert ZG,https://stackoverflow.com/users/19901237/robert-zg,1662225240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,"['terminal', 'st']",False,8,0,0,1662225214,1662225214,73594093,CC BY-SA 4.0,https://stackoverflow.com/questions/73594093/st-selection-across-multiple-pages-does-not-scroll-suckless-terminal,st - Selection across multiple pages does not scroll suckless terminal,45,2390673,registered,https://i.stack.imgur.com/QH24z.gif?s=256&g=1,Mega-X,https://stackoverflow.com/users/2390673/mega-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,['google-colaboratory'],False,10,0,0,1662225202,1662225202,73594089,CC BY-SA 4.0,https://stackoverflow.com/questions/73594089/errorcant-import-name-protocal-from-typing,error:can&#39;t import name &#39;Protocal&#39; from &#39;typing&#39;,9,19911818,registered,https://lh3.googleusercontent.com/a/AItbvmkULprfKaPFvJk6HH2rMuFYdANAqDHsFfLEjYY=k-s256,yuan zhang,https://stackoverflow.com/users/19911818/yuan-zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,"['javascript', 'java', 'json', 'decode', 'encode']",False,34,0,-6,1662225182,1662225182,73594087,,https://stackoverflow.com/questions/73594087/what-is-this-encryption-type-how-can-i-decrypt-it,what is this encryption type how can i decrypt it,1,19858469,registered,https://lh3.googleusercontent.com/a-/AFdZucq3uF10abJsMdTRrEToOF6nSgoJrZPp3LM0p3iZ=k-s256,creatinx_treme ,https://stackoverflow.com/users/19858469/creatinx-treme,,1662225463.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,"['python', 'tensorflow', 'keras']",False,17,0,0,1662225164,1662219170,73593440,CC BY-SA 4.0,https://stackoverflow.com/questions/73593440/error-transformer-test-takes-1-positional-argument-but-3-were-given,Error: Transformer_test() takes 1 positional argument but 3 were given,1,19911456,registered,https://www.gravatar.com/avatar/7180b62572a8861f11cb3b2ba3bda970?s=256&d=identicon&r=PG,Theresa,https://stackoverflow.com/users/19911456/theresa,1662225164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,"['r', 'dplyr', 'inner-join']",False,48,1,1,1662225140,1662219861,73593518,CC BY-SA 4.0,https://stackoverflow.com/questions/73593518/joining-data-frames-with-recurring-variable,Joining data frames with recurring variable,65,17629194,registered,https://www.gravatar.com/avatar/4e10c36bd1ca14c2cb3165345562a55c?s=256&d=identicon&r=PG&f=1,onlyjust17,https://stackoverflow.com/users/17629194/onlyjust17,1662220702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,"['android', 'flutter', 'flutter-dependencies']",False,20,0,0,1662225139,1662219496,73593478,CC BY-SA 4.0,https://stackoverflow.com/questions/73593478/flutter-how-to-download-large-files-without-using-dio-package,"Flutter, how to download large files without using dio package?",410,12809667,registered,https://i.stack.imgur.com/eaEdo.jpg?s=256&g=1,Ray Zion,https://stackoverflow.com/users/12809667/ray-zion,1662225139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,"['c++', 'c', 'windows', 'gcc', 'mingw']",False,30,0,0,1662225134,1662222114,73593758,,https://stackoverflow.com/questions/73593758/how-can-i-find-latest-gcc-12-2-for-windows,how can I find latest GCC 12.2 for Windows?,1,19769853,registered,https://lh3.googleusercontent.com/a-/AFdZucp3s0JcARhPanm_XL6W_M4m_Ol-qJjN9kULkV-1=k-s256,jastyles,https://stackoverflow.com/users/19769853/jastyles,1662225134.0,1662224239.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,"['java', 'jhipster', 'dto', 'mapstruct']",False,23,0,0,1662225128,1662225128,73594083,CC BY-SA 4.0,https://stackoverflow.com/questions/73594083/childdto-into-parentdto-in-jhipster-with-mapstruct,ChildDTO into ParentDTO in JHIPSTER with mapstruct,5,19807985,registered,https://lh3.googleusercontent.com/a-/AFdZucqHRLiDBjEICXJUaGjD08KDiQSvGq7RE0gl3l5m=k-s256,Troo TrIIs,https://stackoverflow.com/users/19807985/troo-triis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,"['java', 'eclipse', 'tomcat', 'servlets']",False,18,0,0,1662225126,1662225126,73594082,CC BY-SA 4.0,https://stackoverflow.com/questions/73594082/tomcat-9-not-running-on-eclipse,Tomcat 9 not running on eclipse,33,17026787,registered,https://lh3.googleusercontent.com/a-/AOh14GgFzk2_je5M-WrCKCJE1fkR4FGIlcMueTWJvoJzmA=k-s256,manoj_ontheroll,https://stackoverflow.com/users/17026787/manoj-ontheroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,"['python', 'python-requests', 'discord']",False,12,0,0,1662225118,1662225118,73594081,CC BY-SA 4.0,https://stackoverflow.com/questions/73594081/interacting-with-discord-slash-commands-using-requests-python,interacting with discord slash commands using requests python,13,19130002,registered,https://lh3.googleusercontent.com/a-/AOh14GjHHm4Ka_V2wSqFlZcGJY_5RaZY_nqtzYHzBAZDPQ=k-s256,Mateo de Moya,https://stackoverflow.com/users/19130002/mateo-de-moya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,"['python-asyncio', 'telegram', 'aiohttp', 'aiogram', 'asyncpraw']",False,13,0,1,1662225102,1662225102,73594080,CC BY-SA 4.0,https://stackoverflow.com/questions/73594080/telegram-bot-unclosed-client,Telegram Bot UNCLOSED CLIENT,11,19911904,registered,https://lh3.googleusercontent.com/a-/AFdZucoSW2kkD1kqQsxj8jjNWJWoRZKvsxgcQMZ-iAFJ=k-s256,Philipp Konstantinov,https://stackoverflow.com/users/19911904/philipp-konstantinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,"['c#', 'if-statement', 'data-structures', 'design-patterns', 'nested-if']",True,50,2,2,1662225101,1662216999,73593177,CC BY-SA 4.0,https://stackoverflow.com/questions/73593177/how-to-restructure-nested-if-else-statement,How to restructure nested if else statement,21,19911101,registered,https://lh3.googleusercontent.com/a/AItbvmlej9SmAvafqsN9GrOq9WL3V8NHpTGfxiiq36wG=k-s256,user19911101,https://stackoverflow.com/users/19911101/user19911101,1662217369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,"['python-3.x', 'regex']",False,20,0,-3,1662225032,1662225032,73594074,,https://stackoverflow.com/questions/73594074/regex-command-in-python-detect-true,Regex command in python : &quot;detect==true;,1,19911914,registered,https://lh3.googleusercontent.com/a-/AFdZucqulqj0PuBXRlyMrGrbJSY_l0sc6e17-deLa5hEM6o=k-s256,Jona Roshini,https://stackoverflow.com/users/19911914/jona-roshini,,1662226211.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,"['java', 'nashorn']",False,7,0,-1,1662225029,1662225029,73594072,CC BY-SA 4.0,https://stackoverflow.com/questions/73594072/cannot-access-org-openjdk-nashorn-api-scripting-urlreader,&quot;Cannot access org.openjdk.nashorn.api.scripting.URLReader&quot;,21,15337974,registered,https://www.gravatar.com/avatar/110f4cf5e4310e6300aac3daff96c748?s=256&d=identicon&r=PG&f=1,Kaseax,https://stackoverflow.com/users/15337974/kaseax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,"['css', 'vuetify.js']",False,18,1,0,1662225025,1662220586,73593603,CC BY-SA 4.0,https://stackoverflow.com/questions/73593603/change-vuetify-default-font-color-in-theme,Change vuetify default font color in theme,20238,1166285,registered,https://www.gravatar.com/avatar/94f966645c82cdaa04ff6669d7739457?s=256&d=identicon&r=PG&f=1,d-_-b,https://stackoverflow.com/users/1166285/d-b,1662221859.0,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,"['ios', 'swift', 'swiftui']",False,37,1,0,1662225023,1662198674,73591249,CC BY-SA 4.0,https://stackoverflow.com/questions/73591249/ios-swiftui-state-variable-value-in-viewbuilder-has-old-value,iOS - SwiftUI - @State variable value in viewBuilder has old value,1027,3110446,registered,https://www.gravatar.com/avatar/fa75f4dff965a64f12eb134385cdb625?s=256&d=identicon&r=PG&f=1,crom87,https://stackoverflow.com/users/3110446/crom87,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,"['security', 'networking', 'encryption', 'server']",False,28,0,0,1662225012,1662222992,73593870,CC BY-SA 4.0,https://stackoverflow.com/questions/73593870/passing-encrypted-keys-from-server-to-client,Passing encrypted keys from server to client,366,16614170,registered,https://lh3.googleusercontent.com/a/AATXAJwNq_ESFI-kmyLECbla2IrR48Dzs58RN0kNI4AC3w=k-s256,Nathace,https://stackoverflow.com/users/16614170/nathace,1662225012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,"['flutter', 'showdialog', 'flutter-routes']",False,15,0,1,1662224972,1662224972,73594065,CC BY-SA 4.0,https://stackoverflow.com/questions/73594065/flutter-show-dialogue-with-generate-route,Flutter: show dialogue with generate route,69,10176756,registered,https://lh4.googleusercontent.com/-T7ec3wRqtpc/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rBqSZ851zbzx242FhRzJBkebcVIw/mo/photo.jpg?sz=256,Davinci Cake,https://stackoverflow.com/users/10176756/davinci-cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,"['html', 'css']",True,30,3,-1,1662224972,1662216024,73593069,CC BY-SA 4.0,https://stackoverflow.com/questions/73593069/position-divs-up-and-down,Position div(s) up and down,30,17778240,registered,https://i.stack.imgur.com/TNAJL.png?s=256&g=1,Specks Dude,https://stackoverflow.com/users/17778240/specks-dude,,,,,73593160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,"['javascript', 'reactjs', 'api', 'file-upload', 'next.js']",True,40,1,1,1662224952,1662165559,73588934,CC BY-SA 4.0,https://stackoverflow.com/questions/73588934/react-nextjs-unable-to-upload-a-file-through-nextjs-api-at-the-same-time-as-my-f,React NextJS unable to upload a file through nextjs api at the same time as my form data 501 Not Implemented req.body undefined,659,8897442,registered,https://i.stack.imgur.com/dRsU8.png?s=256&g=1,Erik James Robles,https://stackoverflow.com/users/8897442/erik-james-robles,1662224952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,"['discord', 'discord.py']",False,21,1,0,1662224929,1662222975,73593866,CC BY-SA 4.0,https://stackoverflow.com/questions/73593866/getting-the-content-of-a-embed-but-only-from-the-2-line-discord-py,Getting the Content of a Embed but only from the 2 Line. Discord.py,9,19170030,registered,https://www.gravatar.com/avatar/7520194a5a30b68d8ae6f8f154f7079c?s=256&d=identicon&r=PG&f=1,ekun,https://stackoverflow.com/users/19170030/ekun,1662223414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,"['python', 'python-3.x', 'sha256']",False,22,0,0,1662224924,1662219825,73593516,CC BY-SA 4.0,https://stackoverflow.com/questions/73593516/i-got-this-error-after-hashing-sha256-file-in-python-how-can-i-edit-the-command,"I got this error after hashing sha256 file in Python, how can I edit the command line?",1,19911365,registered,https://lh3.googleusercontent.com/a/AItbvmlTHISvTFpHk9Hzxzta44-XClDT2nEhEF_0Evgx=k-s256,hai long,https://stackoverflow.com/users/19911365/hai-long,1662224924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,['qregularexpression'],True,13,1,2,1662224920,1662219519,73593481,CC BY-SA 4.0,https://stackoverflow.com/questions/73593481/why-precedence-over-disjunction,why precedence over disjunction,23,19911498,registered,https://lh3.googleusercontent.com/a/AItbvmkPztTP2hF5Xs6_tSdlAq0CHl1b_v3rYOahuNyf=k-s256,Wei Ren,https://stackoverflow.com/users/19911498/wei-ren,,,,,73594061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,"['python', 'pip']",False,18,0,0,1662224873,1662224873,73594055,CC BY-SA 4.0,https://stackoverflow.com/questions/73594055/flightradarapi-not-found-as-a-module,FlightRadarAPI not found as a module,19,15738740,registered,https://www.gravatar.com/avatar/7aa25ac473ef0084965fb34ecc652520?s=256&d=identicon&r=PG&f=1,thereiswaldo,https://stackoverflow.com/users/15738740/thereiswaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,"['javascript', 'node.js', 'angularjs', 'module', 'components']",False,16,0,-2,1662224846,1662224846,73594053,CC BY-SA 4.0,https://stackoverflow.com/questions/73594053/how-to-solve-this-component,How to solve this component?,1,16890263,registered,https://lh3.googleusercontent.com/a-/AOh14Gj0xRMIad-XsqVdorBBsBndjOqpkoly5NDtPA5ABw=k-s256,Mahmoud mohamed,https://stackoverflow.com/users/16890263/mahmoud-mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,"['string', 'visual-c++']",False,16,0,0,1662224844,1662224406,73594008,,https://stackoverflow.com/questions/73594008/why-my-c-program-is-skipping-my-string-input,Why my C++ program is skipping my String Input?,31,17353819,registered,https://lh3.googleusercontent.com/a-/AOh14Gj0_XrerSXnk29NVgDxODf1bSsbbWt0iqwP5uDF=k-s256,131 Mohammad Ubaida,https://stackoverflow.com/users/17353819/131-mohammad-ubaida,,1662224830.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,"['r', 'dataframe', 'memory']",False,17,0,0,1662224806,1662224806,73594050,CC BY-SA 4.0,https://stackoverflow.com/questions/73594050/error-memory-exhausted-limit-reached-removing-duplicates-in-r,`Error: memory exhausted (limit reached?)` removing duplicates in `R`,1427,1306892,registered,https://www.gravatar.com/avatar/5df3a93e1e62d41eccde23100e610d4b?s=256&d=identicon&r=PG,Mark,https://stackoverflow.com/users/1306892/mark,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,"['javascript', 'vue.js', 'vue-recaptcha']",True,29,1,1,1662224789,1662198767,73591258,CC BY-SA 4.0,https://stackoverflow.com/questions/73591258/cannot-get-return-value-from-captcha-in-vue-js,Cannot get return value from captcha in Vue JS,59,2702446,registered,https://i.stack.imgur.com/BiRgt.png?s=256&g=1,okywijaya,https://stackoverflow.com/users/2702446/okywijaya,1662211609.0,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,['git'],False,30,2,2,1662224736,1662165107,73588906,CC BY-SA 4.0,https://stackoverflow.com/questions/73588906/how-to-use-branch-under-review-in-my-feature-branch,How to use branch under review in my feature branch?,39,19366595,registered,https://lh3.googleusercontent.com/a-/AOh14GhuaKKqO7pbn71bybJ9npd-00mHtgwbh0T1AouAXg=k-s256,Alexander Shapiro,https://stackoverflow.com/users/19366595/alexander-shapiro,1662222178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,['modulo'],False,11,0,-2,1662224703,1662224703,73594039,,https://stackoverflow.com/questions/73594039/how-is-time-an-example-of-modular-arithmetic-what-are-two-possible-moduli-for-i,How is time an example of Modular arithmetic. What are two possible moduli for it,1,19809358,registered,https://lh3.googleusercontent.com/a-/AFdZucoyVmVlQ_N7Byl5GT2-Ht9m8Cmy4Atw-aESC-FbYA=k-s256,Feels Bad,https://stackoverflow.com/users/19809358/feels-bad,,1662224779.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,"['python', 'pandas', 'numpy']",False,32,0,-3,1662224696,1662218384,73593342,,https://stackoverflow.com/questions/73593342/how-to-push-my-time-indecies-to-a-later-date,how to push my time indecies to a later date,99,17986310,registered,https://graph.facebook.com/292834346244117/picture?type=large,Ariel Tarayants,https://stackoverflow.com/users/17986310/ariel-tarayants,1662224696.0,1662267670.0,Needs more focus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,"['php', 'algorithm', 'math', 'encryption', 'formula']",True,48,2,1,1662224688,1662175983,73589429,CC BY-SA 4.0,https://stackoverflow.com/questions/73589429/algorithm-to-transform-number-into-a-string-based-on-available-alphabet-and-con,"Algorithm to transform number into a string, based on available alphabet and considering minimum string length",331,11329095,registered,https://www.gravatar.com/avatar/6c2561b36cb4ab5ca7182eb898277138?s=256&d=identicon&r=PG&f=1,Pablo Camara,https://stackoverflow.com/users/11329095/pablo-camara,1662224688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
